label,text,text_clean
0,Good evening! How are you?,good evening! how are you?
0,I'm at home. Please call,i'm at home. please call
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,oic cos me n my sis got no lunch today my dad went out... so dunno whether 2 eat in sch or wat...
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*","mmmmm ... it was sooooo good to wake to your words this morning, my love!! mmmm fuck ... i love you too, my lion ... *devouring kiss from across the sea*"
0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,we are pleased to inform that your application for airtel broadband is processed successfully. your installation will happen within 3 days.
0,What happen dear. Why you silent. I am tensed,what happen dear. why you silent. i am tensed
0,"I'll get there at 3, unless you guys want me to come some time sooner","i'll get there at 3, unless you guys want me to come some time sooner"
0,If you are not coughing then its nothing,if you are not coughing then its nothing
0,Ü come lt 25 n pass to me lar,ü come lt 25 n pass to me lar
0,I'm e person who's doing e sms survey...,i'm e person who's doing e sms survey...
0,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,lol ok ill try to send. be warned sprint is dead slow. you'll prolly get it tomorrow
0,Thank You meet you monday,thank you meet you monday
0,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK 'MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,so is th gower mate which is where i am!?! how r u man? all is good in wales ill b back 'morrow. c u this wk? who was the msg 4?  random!
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","rock yr chik. get 100's of filthy films &xxx pics on yr phone now. rply filth to 69669. saristar ltd, e14 9yt 08701752560. 450p per 5 days. stop2 cancel"
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...","single line with a big meaning::::: ""miss anything 4 ur ""best life"" but, don't miss ur best life for anything... gud nyt..."
0,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like","i got like $ &lt;#&gt; , i can get some more later though. get whatever you feel like"
0,"Dad wanted to talk about the apartment so I got a late start, omw now","dad wanted to talk about the apartment so i got a late start, omw now"
0,I love you both too :-),i love you both too :-)
0,Lol u still feeling sick?,lol u still feeling sick?
0,Din i tell u jus now 420,din i tell u jus now 420
0,am up to my eyes in philosophy,am up to my eyes in philosophy
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more
0,Ok lor. I'm in town now lei.,ok lor. i'm in town now lei.
0,I had it already..sabarish asked me to go..,i had it already..sabarish asked me to go..
0,No da. . Vijay going to talk in jaya tv,no da. . vijay going to talk in jaya tv
1,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,urgent! we are trying to contact u todays draw shows that you have won a £800 prize guaranteed. call 09050000460 from land line. claim j89. po box245c2150pm
0,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,lol i know! hey someone did a great inpersonation of flea on the forums. i love it!
1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,text banneduk to 89555 to see! cost 150p textoperator g696ga 18+ xxx
0,Still chance there. If you search hard you will get it..let have a try :),still chance there. if you search hard you will get it..let have a try :)
1,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.","auction round 4. the highest bid is now £54. next maximum bid is £71. to bid, send bids e. g. 10 (to bid £10) to 83383. good luck."
0,Do you always celebrate NY's with your family ?,do you always celebrate ny's with your family ?
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","we know taj mahal as symbol of love. but the other lesser known facts 1. mumtaz was shahjahan's 4th wife, out of his 7 wifes. 2. shahjahan killed mumtaz's husband to marry her. 3. mumtaz died in her  &lt;#&gt; th delivery. 4. he then married mumtaz's sister. question arises where the hell is the love?:-| -the great hari-"
0,Its ok..come to my home it vl nice to meet and v can chat..,its ok..come to my home it vl nice to meet and v can chat..
1,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,collect your valentine's weekend to paris inc flight & hotel + £200 prize guaranteed! text: paris to no: 69101. www.rtf.sphosting.com
0,Sent me de webadres for geting salary slip,sent me de webadres for geting salary slip
0,She's fine. Sends her greetings,she's fine. sends her greetings
1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg
0,But you dint in touch with me.,but you dint in touch with me.
0,"Yup, leaving right now, be back soon","yup, leaving right now, be back soon"
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt
0,Yeah sure I'll leave in a min,yeah sure i'll leave in a min
0,And do you have any one that can teach me how to ship cars.,and do you have any one that can teach me how to ship cars.
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl"
0,Yeah confirmed for you staying at  that weekend,yeah confirmed for you staying at  that weekend
0,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,they said ü dun haf passport or smth like dat.. or ü juz send to my email account..
0,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.","multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning","have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. have a great morning"
0,Ard 4 lor...,ard 4 lor...
0,You are right. Meanwhile how's project twins comin up,you are right. meanwhile how's project twins comin up
0,I sent your maga that money yesterday oh.,i sent your maga that money yesterday oh.
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151 & get yours now!4t&
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams
1,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,i am hot n horny and willing i live local to you - text a reply to hear strt back from me 150p per msg netcollex ltdhelpdesk: 02085076972 reply stop to end
0,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
0,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,if you were/are free i can give. otherwise nalla adi entey nattil kittum
